snapshot,ES1 0 offwind-ac,ES1 0 onwind,ES1 0 ror,ES1 0 solar,PT1 0 offwind-ac,PT1 0 onwind,PT1 0 ror,PT1 0 solar,ES1 0 coal,PT1 0 CCGT,ES1 0 CCGT
2013-02-26 14:00:00,0.3132910846491043,0.07825563674761533,0.31228198608947355,0.48397907171514937,0.2492415777953828,0.05711295964846687,0.39276884099422094,0.7187599030387505,1.0,1.0,1.0
2013-02-26 15:00:00,0.3243879027253141,0.07481145163631985,0.3106239611075618,0.38955334457308627,0.21032086106200784,0.051166947513547535,0.39228926746878745,0.5851969282881487,1.0,1.0,1.0
2013-02-26 16:00:00,0.33589581772591814,0.06849803511769831,0.30881174410390366,0.24805038210701325,0.1807318835345126,0.04234559401709479,0.39191291148509644,0.3923959567275197,1.0,1.0,1.0
2013-02-26 17:00:00,0.35223203039768675,0.056964124216179066,0.30723394409363897,0.06931262384374835,0.1835934422756088,0.04259017705129241,0.3914999979872821,0.1568102588147911,1.0,1.0,1.0
2013-02-26 18:00:00,0.36183471600845635,0.048057097374163464,0.3059262854494838,0.0,0.21074811864412443,0.05515488262599048,0.3912024041518016,0.0,1.0,1.0,1.0
2013-02-26 19:00:00,0.36400918642322,0.04721226862459192,0.30448862741654287,0.0,0.25530587028568424,0.08278136337683624,0.39105904215350723,0.0,1.0,1.0,1.0
2013-02-26 20:00:00,0.3707802210906944,0.04648639288233284,0.30344810878100775,0.0,0.27987139240690234,0.09886986263745963,0.3909022625518934,0.0,1.0,1.0,1.0
2013-02-26 21:00:00,0.367476253979236,0.04853185650596562,0.30258296420038255,0.0,0.283289755756498,0.10341833002279745,0.39075081513092547,0.0,1.0,1.0,1.0
2013-02-26 22:00:00,0.3120779645123398,0.048378640401775086,0.3018127262121605,0.0,0.23747400023224977,0.08453490391872662,0.39062980549559045,0.0,1.0,1.0,1.0
2013-02-26 23:00:00,0.32729234518081585,0.05933320774624104,0.30105768618467554,0.0,0.2144296597877703,0.06884597650720659,0.39055220733126106,0.0,1.0,1.0,1.0
2013-02-27 00:00:00,0.3757744394210091,0.07506867292533503,0.30027676822933813,0.0,0.18716725602089554,0.06090251769604848,0.39051961181430256,0.0,1.0,1.0,1.0
2013-02-27 01:00:00,0.4231042899805518,0.0977710250352666,0.2994490106557511,0.0,0.16727332871675576,0.05715209141033784,0.39052423625340876,0.0,1.0,1.0,1.0
2013-02-27 02:00:00,0.44228908341886647,0.12239371851224172,0.29863914446352957,0.0,0.1620950367029031,0.054028462461716796,0.3905763801834662,0.0,1.0,1.0,1.0
2013-02-27 03:00:00,0.4570862594222431,0.14013374329752284,0.29784716873892725,0.0,0.16261066239580613,0.05157393180849559,0.39066538809380413,0.0,1.0,1.0,1.0
